Charter;Name;Owner;Population;Unemployment;GDP;GDP per capita;rrr;Type;Civilization;Race;Capitol;Founded;Independence;Atmosphere stage;Mother colony relations;Xcoord;Ycoord;Sector;Platform;CW size;Mother Colony Charter;Region
ldXW4hdQiC;Easy Planet;crazycochon;234986;4;66930292891069;284826725;0;Earthlike;United Earth;Human;1;2021-09-27 00:00:00;1970-01-01 00:00:00;4;;637;-158;98/-32;steam.windows;0;;1
le4ym7likd;Bob;Eatbluepie;21499;6;227889468;10600;0;Red Planet;United Earth;Human;0;2023-01-06 00:00:00;;4;123;799;739;51/-39;android.gplay;0;6uHQ4QwvB8;1
leDayQMs;Old Man Jinkins;Oldmanjinkins;68869;7;5398280555;78385;1;Earthlike;United Earth;Human;1;2020-06-09 00:00:00;2020-06-19 00:00:00;4;123;738;868;0/0;ios.appstore;0;earth;0
leDayQMskd;FutureHope;jpaulus;135559;4;60220657461;444239;0;Red Planet;United Earth;Human;1;2020-08-16 00:00:00;2022-04-26 00:00:00;3;123;725;-900;0/0;android.gplay;0;earth;0
LEqWrMHZwh;Lemonbread;Lemonbread;5;33;109092;21818;0;Earthlike;United Earth;Human;0;2022-10-17 00:00:00;;3;100;-67;26;0/0;android.gplay;0;8Txivlm3;0
LFaRABrpWX;Mercantile;imhotep19;137210;17;38281461710;278999;0;Earthlike;United Earth;Human;0;2021-10-31 00:00:00;;4;123;-850;534;1/0;desktop.windows;0;8AmTr8WC;0
lfBy44UO;DeepSpace City 9;wintair;22346;3;628099585;28108;1;Red Planet;United Earth;Human;1;2022-07-19 00:00:00;2022-08-29 00:00:00;4;123;263;-763;107/-65;web.apewebapps;0;ox9VPfxf;1
lg3Hnivm;New Atlantis;psychohobbit1;236311;1;386755051314;1636636;1;Red Planet;United Earth;Human;1;2021-10-26 00:00:00;2021-11-16 00:00:00;4;123;-542;-270;0/0;desktop.windows;0;earth;0
LGodMPAFDb;Vargi;vargos;127;0;870567;6855;0;Red Planet;United Earth;Human;0;2022-10-29 00:00:00;;0;123;38;-339;12/-4;android.gplay;0;ngVYqFUA;1
lgWtMe0245;Shannon;Joealover2022;26;69;56620;2178;0;Earthlike;United Earth;Human;0;2022-10-26 00:00:00;;3;100;726;-409;-1/0;android.gplay;0;ljfom7TfuI;0
LhnbRMd9fp;Rora Mora;Rayit2003;757;0;5091014;6725;0;Red Planet;United Earth;Human;0;2023-01-25 00:00:00;;0;123;186;-260;0/1;steam.windows;0;MkTxfO4hsA;1
LHoRkVDTwz;Empire of shadows;Dhogan06;246653;41;71676201422;290595;1;Red Planet;United Earth;Human;1;2022-06-01 00:00:00;2022-06-09 00:00:00;4;123;-408;-916;0/1;android.gplay;0;earth;0
LhXGrPtx;Cyberkayu;Cyberkayu;1908650;12;213806340279987;112019668;15;Red Planet;United Earth;Human;1;2017-01-15 00:00:00;2017-01-20 00:00:00;4;100;-581;849;0/-1;web.apeappslauncher;0;earth;0
LIbhslOFTP;Confederate States of America;Moegg7776;11143;14;69340358;6223;0;Earthlike;United Earth;Human;1;2021-08-01 00:00:00;2021-10-25 00:00:00;3;121;-852;13;0/0;android.gplay;0;earth;0
lis;Independent State;;925163;27;785321145;849;49;Sugarland;League of Independent States;Human;1;2017-05-11 00:00:00;2017-05-11 00:00:00;2;0;0;0;-1/-2;Unknown;0;earth;0
lISUjqBEq6;Lechua;blcksh55p;9345;15;65167369;6974;0;Red Planet;United Earth;Human;1;2022-04-03 00:00:00;2022-05-27 00:00:00;3;;396;580;28/-98;android.gplay;0;;0
ljb8VY5Jc0;Swirmolia Domination;RLMYTHICALLEGEND;110;2;286654;2606;0;Sugarland;Zolarg Empire;Insectoids;0;2022-10-07 00:00:00;;3;100;733;258;104/-86;web.apewebapps;0;zolarg;1
ljfom7TfuI;New Ponter;Mlgisawsome02;295206;3;19325327814;65464;1;Red Planet;United Earth;Human;1;2022-10-19 00:00:00;2022-10-20 00:00:00;4;123;783;-417;-1/0;steam.windows;0;earth;1
lk7iYyhT;Waffeburst;Ckevine121;266040;2;339896333874;1277614;1;Red Planet;United Earth;Human;1;2021-08-27 00:00:00;2021-08-29 00:00:00;4;123;-833;64;1/0;web.apewebapps;0;earth;0
LkoCMdBC;Luna Region;bjsmith2340;222414;41;2310400068880;10387836;0;Lunar;United Earth;Human;1;2020-07-13 00:00:00;2020-08-05 00:00:00;4;;651;-378;-5/5;web.apewebapps;0;;1
lLqat6OCjW;Assyria;Equinox0;30000000;1;643792091401209;21459736;0;Red Planet;United Earth;Human;1;2022-10-03 00:00:00;2022-10-04 00:00:00;4;123;-695;706;0/0;web.apewebapps;0;earth;0
LlSGUc6M;TripsEuropa;triple88a;64;0;19653279;307082;0;Ice World;League of Independent States;Human;0;2022-07-12 00:00:00;;0;123;256;-40;-1/-2;android.gplay;0;lis;0
LmKeROMTZI;Colony 1;DaenerysTargary;59;2;353602;5993;0;Red Planet;United Earth;Human;0;2022-11-14 00:00:00;;0;123;-542;990;110/5;ios.appstore;0;NLv7aYEx;1
lMlI3SD75Z;nieland;nieldeng;11;27;39511;3592;0;Water World;United Earth;Human;0;2022-12-21 00:00:00;;3;100;941;982;0/0;ios.appstore;0;NUrdW7SznK;0
LmoGcVWu;1;Thomaswarren2903;2641;39;308789578;116921;0;Red Planet;United Earth;Human;0;2022-09-24 00:00:00;;1;123;-847;-793;1/1;ios.appstore;0;earth;1
LMU8TyVNu0;Huuman Domination - Penta;RLMYTHICALLEGEND;1330447;91;82717495374520740;62172709905;1;Earthlike;United Earth;Human;1;2022-10-19 00:00:00;2022-10-21 00:00:00;5;123;-268;-178;52/-39;web.apewebapps;0;iyJyVh9I;1
LmuTyIAZZ7;XRV23C76;Sorpinus;227;16;435211568;1917232;0;Desert World;Alpha Draconians;Reptilian;0;2022-11-20 00:00:00;;3;123;-206;47;106/-87;android.gplay;0;UAuHcrYrIL;1
Lmz8MQC5BU;Omega Draconians;D3athP3rception;209;0;1057377546;5059223;0;Desert World;Alpha Draconians;Reptilian;0;2022-05-30 00:00:00;;3;123;-816;424;106/-87;android.gplay;0;draconian;1
LmziRRDUIP;Idk;Ethanmyers;4286;16;20834515;4861;0;Sugarland;Zolarg Empire;Insectoids;1;2021-08-24 00:00:00;2022-02-26 00:00:00;3;123;724;810;104/-86;android.gplay;0;zolarg;1
lNAbGutKlg;Good game;TAVYN;16;0;20246;1265;0;Earthlike;United Earth;Human;1;2022-10-09 00:00:00;;3;123;-273;667;0/0;android.gplay;0;rJE4I6gV;0
Lnh1r4yc;IB;william10785;3015;0;0;0;0;Red Planet;United Earth;Human;0;2022-09-26 00:00:00;;4;123;-562;-845;89/-39;steam.mac;0;yJbuP2PV;1
lo54Oq1qNC;Tartarus;Kronos1550;1898;0;4631626;2440;0;Earthlike;United Earth;Human;0;2022-11-13 00:00:00;;3;123;428;-734;20/-56;android.gplay;0;WfSzuc54Xw;0
LoCIj9MC;Canyons City;GaryTheFerryman;4728;21;227118104;48037;0;Earthlike;United Earth;Human;1;2022-07-08 00:00:00;2022-10-06 00:00:00;3;123;-982;116;0/0;ios.appstore;0;earth;0
lOcsGEsAA3;Empire of hope;Dhogan06;4;50;583620;145905;0;Earthlike;United Earth;Human;0;2022-06-12 00:00:00;;3;100;-602;-242;0/0;android.gplay;0;earth;1
lojyZYv1ls;Antaris;therealchromedino;196;55;992983;5066;0;Ice World;Zolarg Empire;Insectoids;0;2022-12-13 00:00:00;;0;123;956;-809;104/-85;web.apeappslauncher;0;eoKZHi63;1
lOngA6XxZS;brazil;Josepholden16;55;0;83513;1518;0;Sugarland;Zolarg Empire;Insectoids;0;2022-11-12 00:00:00;;3;100;893;-844;104/-85;web.apewebapps;0;zolarg;1
lOTQgv1sJh;POSSE;FourSeven;94;29;863666;9188;0;Earthlike;United Earth;Human;0;2022-10-15 00:00:00;;3;123;-201;-582;11/-48;ios.appstore;0;WXWZVDL8hJ;0
LOZEBW4rEw;[MSEP] Terra Nova;CoReeper;8;0;3777;472;0;Earthlike;United Earth;Human;0;2022-10-31 00:00:00;;3;100;-114;401;0/0;android.gplay;0;zCeaqb5uuT;0
LPMvXr3p8a;Map;Stoney;831;0;5390348;6487;0;Red Planet;United Earth;Human;0;2023-01-22 00:00:00;;0;123;518;-888;0/1;android.gplay;0;zmZZGD4dZS;1
lpR4B4FRmh;Luna land;ninjamaster57;925;81;330784;358;0;Water World;Zolarg Empire;Insectoids;0;2022-11-27 00:00:00;;3;123;-27;-725;104/-86;ios.appstore;0;A2hEZFcjNJ;1
LpRCAMdJV8;Camp post 1;Lordpyro94;212;0;1929995;9104;0;Earthlike;United Earth;Human;0;2022-12-19 00:00:00;;3;123;703;228;0/0;android.gplay;0;nDr63w6YD8;1
LQ3apnY9Q4;Razen K;keyrozen;55330;45;578931289;10463;0;Red Planet;United Earth;Human;1;2020-10-08 00:00:00;2020-10-09 00:00:00;4;;-93;48;22/-50;steam.windows;0;;1
lq8M8AHDVY;Sasasa;Randissimo5;25;88;1894912;75796;0;Desert World;Alpha Draconians;Reptilian;0;2022-10-08 00:00:00;;3;123;367;-283;106/-87;ios.appstore;0;SOHQam8G;0
lqBjpV9AuF;New Alabama;ExtantDJ;877;9;4670016;5325;0;Earthlike;United Earth;Human;0;2022-11-12 00:00:00;;3;123;-779;75;0/0;android.gplay;0;earth;1
LqJ2Eug1eJ;Pepsi Max Cherry TM;wormjon;3176268;7;73571171376409;23162772;0;Abandoned World;League of Independent States;Human;1;2021-08-20 00:00:00;2021-08-20 00:00:00;4;;70;499;47/7;web.windowsstore;0;;1
LqkluMRq9M;condition 0;connorh0658;737;15;2217711;3009;0;Red Planet;United Earth;Human;0;2022-11-23 00:00:00;;0;94;-591;874;0/0;android.gplay;0;earth;0
LqlrtkjGUO;Xavia;Sorpinus;1956;1;15232349;7787;0;Ice World;League of Independent States;Human;0;2022-11-17 00:00:00;;0;123;246;44;-1/-2;android.gplay;0;rSVttCY2;1
LQVpXbAHxn;Asteroidium;imhotep19;34477;0;663727616;19251;0;Asteroid;League of Independent States;Human;0;2020-01-15 00:00:00;;4;;-714;-992;26/-80;desktop.windows;0;;0
Lrvaev9HrX;Brain hull;Joealover2022;21;43;158556;7550;0;Earthlike;United Earth;Human;0;2022-10-22 00:00:00;;3;94;-248;-157;52/-39;android.gplay;0;LMU8TyVNu0;0
ls3cN3kL1k;Kastanieta;gwynebleid;1045;0;3403485;3257;0;Abandoned World;League of Independent States;Human;0;2022-12-20 00:00:00;;3;117;-135;-224;-1/-2;android.gplay;0;lis;0
LshFtdz0;New Turing;Colt538;222255;0;7151142892190567;32175397144;1;Red Planet;United Earth;Human;1;2022-04-08 00:00:00;2022-04-10 00:00:00;4;123;-271;-798;0/0;android.gplay;0;earth;1
lskZAqG9N7;Galactus empire;iiYaYeeet;30306;36;2068679522;68260;0;Earthlike;United Earth;Human;1;2022-03-02 00:00:00;2022-03-04 00:00:00;3;123;107;-611;0/0;ios.appstore;0;earth;1
LT1dtSTrON;Alexandria;Thehamood;69697;27;252839259;3628;0;Red Planet;United Earth;Human;1;2022-11-04 00:00:00;2022-11-29 00:00:00;3;123;440;701;1/0;android.gplay;0;DyMiwE4N;0
Lticy72A;Magmariis;therealchromedino;1677;18;1640830074;978432;0;Lava World;Alpha Draconians;Reptilian;1;2022-04-28 00:00:00;2022-05-11 00:00:00;4;123;930;925;105/-87;web.apewebapps;0;y5yk7BvA;0
LVc4rAah9T;666;osdowal;24;0;105226;4384;0;Red Planet;United Earth;Human;0;2022-11-02 00:00:00;;0;123;142;-805;54/-86;android.gplay;0;bx9m2bUM;0
lviuKUsT8U;Colony02;stoftak;16;12;638323;39895;0;Lunar;United Earth;Human;0;2022-11-09 00:00:00;;0;123;657;311;-1/1;steam.windows;0;vMTHLeDTFC;1
LvmfxHhA;Brizov;Lobotom;346599;26;174521269305;503525;0;Lunar;United Earth;Human;1;2022-04-02 00:00:00;2022-04-04 00:00:00;4;123;-950;784;0/-1;steam.windows;0;earth;1
lw3Rdm8izY;Ice03;WhateverUsername;93;21;1442351;15509;0;Ice World;League of Independent States;Human;0;2022-11-27 00:00:00;;0;123;304;-275;-1/-2;web.apewebapps;0;lis;0
lwFHWTtd;Perfecto primo;tommiz20;6980221;23;1488356919664;213225;1;Earthlike;United Earth;Human;1;2020-02-27 00:00:00;2020-02-29 00:00:00;4;;-579;98;10/-20;web.apewebapps;0;;1
lWglCSjl;MiddleEarth;NecroBGC;21858;2;568738491;26020;1;Red Planet;United Earth;Human;1;2022-09-17 00:00:00;2022-10-01 00:00:00;3;123;912;662;51/-39;ios.appstore;0;vBun9QAw;1
lWIMPXR52y;Kiltar;Jimh823;27;3;0;0;0;Lunar;United Earth;Human;0;2022-12-04 00:00:00;;0;123;815;661;-1/0;android.gplay;0;5Buk9OjDKR;0
LWizoGdmRb;boris3;cholakov;1180846;30;4812955492410;4075854;1;Red Planet;United Earth;Human;1;2021-01-19 00:00:00;2021-01-20 00:00:00;4;;-84;-598;54/-67;windows.windowsstore;0;;1
LWouWHKg;GodSP;KeyKeyller;389;85;1245208;3201;0;Earthlike;United Earth;Human;1;2022-08-24 00:00:00;;3;123;-594;-812;0/0;ios.appstore;0;rJE4I6gV;0
lwYrK5lpVu;Over there;ExtantDJ;153;15;493161;3223;0;Red Planet;United Earth;Human;0;2022-11-02 00:00:00;;0;123;-689;978;0/-1;android.gplay;0;bMhfMQER;1
lxaAFPFG;1;timeage;56;16;2398490;42830;0;Red Planet;United Earth;Human;1;2022-08-26 00:00:00;;0;100;-195;385;0/0;steam.windows;0;NLv7aYEx;0
lXB9XIqZYz;My Colony;don;12714;35;39278073;3089;0;Red Planet;United Earth;Human;0;2023-01-01 00:00:00;;3;123;935;-416;0/0;steam.mac;0;earth;0
LxL8wPmjqQ;jakobs colony;bettejakob;1220368;87;11378167984;9324;1;Red Planet;United Earth;Human;1;2022-10-24 00:00:00;2022-10-25 00:00:00;3;123;980;-977;0/0;steam.windows;0;G7zBpIMRN6;0
LXMs7DovaO;1989;gumball13191;1349;69;11913048;8831;0;Ice World;Zolarg Empire;Insectoids;0;2022-11-27 00:00:00;;0;123;316;64;104/-86;android.gplay;0;zolarg;1
lyDTl9CB5t;Uris Prime;usbrit72;185035;7;9594746491;51854;1;Red Planet;United Earth;Human;1;2023-01-18 00:00:00;2023-01-20 00:00:00;3;123;-760;42;0/1;web.apewebapps;1;hbDaYIBG7v;0
lyfmNgbKkb;Althoria;jenzo704;24442;18;1229547981;50305;0;Earthlike;United Earth;Human;1;2018-06-04 00:00:00;2019-12-23 00:00:00;4;123;550;-809;0/1;ios.appstore;0;earth;0
lyzdFmmWqU;Moon Lizard;YourRealDad;29;6;3297294980;113699827;0;Desert World;Alpha Draconians;Reptilian;0;2022-10-07 00:00:00;;3;123;-331;904;-7/-92;steam.windows;0;ldnRAQJTfT;1
LyzNg1rUea;Notopia;ty256k;333;0;551902;1657;0;Water World;League of Independent States;Human;0;2022-11-06 00:00:00;;3;123;-474;798;-1/-2;steam.windows;0;yAzbIsgpL8;0
lZ47lpTkMQ;bobi;cholakov;1365;40;698657;512;0;Sugarland;Zolarg Empire;Insectoids;0;2023-01-06 00:00:00;;3;123;-484;-937;104/-86;windows.windowsstore;0;zolarg;1
LZgnFskxRh;Lizard Planet;Odiin46;603;16;4587459498;7607727;1;Water World;Alpha Draconians;Reptilian;1;2022-12-03 00:00:00;2022-12-04 00:00:00;3;123;910;-368;106/-87;ios.appstore;0;draconian;1
m0YwsBljM0;Paisanland;ResourceManagement;31735;11;211640392;6669;1;Red Planet;United Earth;Human;1;2022-12-15 00:00:00;2022-12-22 00:00:00;3;123;-627;-587;0/1;android.gplay;0;HFnfUtJVYA;1
M1EPbBvhTh;Iraqistan;letsgobrandon320;34;2;1087759;31993;0;Red Planet;United Earth;Human;0;2022-10-16 00:00:00;;0;123;-225;-810;11/-48;web.windowsstore;0;I5uzS0l7;1
M1i45RFBLS;Pigeon colony;gmonster788;14;0;56520;4037;0;Red Planet;United Earth;Human;0;2022-11-03 00:00:00;;0;123;-16;459;0/1;ios.appstore;0;NUrdW7SznK;0
m1jNZFfT1z;Uai;FernandoDj;1924;0;0;0;0;Earthlike;United Earth;Human;0;2022-12-28 00:00:00;;3;123;-945;-545;39/14;windows.windowsstore;0;HFnfUtJVYA;1
m1R0hb2y;Orion;Sr71;288125;34;57444944944;199375;1;Lunar;United Earth;Human;1;2022-08-29 00:00:00;2022-09-01 00:00:00;4;123;790;-685;0/0;android.gplay;0;earth;0
M2Bizz5c8k;N U T;dnutts777;968;0;9328488;9637;0;Earthlike;United Earth;Human;0;2022-05-14 00:00:00;;3;123;-193;-775;0/1;android.gplay;0;piVpTTB9;1
M2rlcHrrMu;Civic Lunis Space Colony & Militia;PhantomUchiX;63;48;86809;1378;0;Lunar;United Earth;Human;0;2022-11-28 00:00:00;;0;123;-466;-494;11/-48;android.gplay;0;VdruFDW3kH;0
M37QUlDXBO;Novum Initium;EsJat;647;0;9737800;15051;0;Lunar;United Earth;Human;0;2022-03-26 00:00:00;;1;123;53;139;0/-1;android.gplay;0;earth;1
M3fC36rkZ4;Mars Delta;BerkianDragon1993;491169;63;1607198269;3272;0;Red Planet;United Earth;Human;1;2022-12-05 00:00:00;1969-12-31 00:00:00;4;123;-952;452;23/-39;steam.windows;0;3lVnRbKokV;1
M3rPTVfz4u;Kobold;morn704;4064;5;19514834;4802;1;Red Planet;United Earth;Human;1;2022-11-28 00:00:00;2022-12-02 00:00:00;4;123;-353;-617;11/-48;desktop.windows;0;kjhAX1YU;1
m4DJhX3X58;My Colony;Mark202033;205;58;5348;26;0;Lunar;United Earth;Human;0;2022-10-03 00:00:00;;0;123;170;-930;0/0;ios.appstore;0;HFiS8CQB;0
m4nsr1L3qh;Slikpictanilakriralencikistikabrinikikisianik ;Equinox0;3561465;91;4731945895007;1328652;7;Sugarland;Zolarg Empire;Insectoids;1;2022-11-05 00:00:00;2022-11-05 00:00:00;4;123;327;-749;104/-86;web.apewebapps;0;NUrdW7SznK;1
M4R9Iwga0r;My Colony;Qazey;30;0;474698;15823;0;Earthlike;United Earth;Human;0;2022-10-13 00:00:00;;3;123;962;716;-1/-1;web.apewebapps;0;LhXGrPtx;0
M6fZyBQnqQ;1st;AtariHart;7705;0;16828123;2184;0;Red Planet;United Earth;Human;1;2023-01-02 00:00:00;2023-01-05 00:00:00;2;123;746;112;0/0;windows.windowsstore;0;earth;0
m6mBAP2JaS;AguaRoku;imhotep19;90240;16;4858482249;53840;0;Water World;United Earth;Human;0;2023-01-09 00:00:00;;4;123;-39;957;0/0;desktop.windows;0;H76VhHIJNh;0
m6yMpA0GLK;Comp City;Grimridog0439;5;0;343003;68601;0;Earthlike;United Earth;Human;0;2022-10-15 00:00:00;;3;100;-680;624;0/0;ios.appstore;0;bD85ND6p;0
M7f4vSOdD2;J;crusader911;3906;0;16057398;4111;0;Earthlike;United Earth;Human;0;2021-12-03 00:00:00;;3;117;-237;-284;0/0;web.apewebapps;0;earth;0
M8oOKKG5HJ;Capital;Celestile;610713;2;1310388757810;2145670;0;Earthlike;United Earth;Human;1;2019-06-05 00:00:00;2022-03-17 00:00:00;4;;-396;-45;-1/-52;web.apewebapps;0;;1
M98clpkT;Ootoya Real;william10785;10639;73;263304937;24749;0;Red Planet;United Earth;Human;1;2022-09-25 00:00:00;2022-09-29 00:00:00;4;123;-562;-845;89/-39;steam.mac;0;yJbuP2PV;1
m9B64KFYxW;Zolarg Composite;CoReeper;31;29;82620;2665;0;Sugarland;Zolarg Empire;Insectoids;0;2022-11-02 00:00:00;;3;100;-148;-688;104/-86;android.gplay;0;zolarg;0
M9l9JFIgfU;Scout;SailingBroad;9;88;60840;6760;0;Lunar;United Earth;Human;0;2022-11-03 00:00:00;;0;123;836;391;-1/1;ios.appstore;0;NUrdW7SznK;1
m9TYVJUwvF;Slavery;xxhackxx;3885;0;4997223;1286;0;Red Planet;United Earth;Human;0;2022-11-19 00:00:00;;2;123;77;424;1/0;android.gplay;0;EHdAeWfTEn;0
mAANf40h7D;Wackworld;Toatah;3590;43;6481493;1805;0;Red Planet;United Earth;Human;0;2022-12-13 00:00:00;;1;123;-883;-405;1/0;web.apewebapps;0;earth;0
mABcJVZUru;Paderborn;Mattis05;157600;3;6961424239;44171;0;Earthlike;United Earth;Human;1;2020-01-20 00:00:00;2020-07-12 00:00:00;3;;479;-276;106/-19;android.gplay;0;;0
mafr9isbMC;Coup detat Prerogative;BlizzardBlivo;65;0;193119;2971;0;Water World;League of Independent States;Human;0;2022-12-02 00:00:00;;3;123;262;15;-1/-2;web.apewebapps;0;rSVttCY2;0
makhjZLrA4;Zone 3;Ph1llpeez1e;786;0;1863649;2371;0;Red Planet;United Earth;Human;0;2022-10-05 00:00:00;;0;123;-973;-223;1/1;android.gplay;0;r4qpCpNj;0
makS8Hlc;Moooon;McNuggets;2275;30;6414601;2820;0;Lunar;United Earth;Human;0;2022-08-21 00:00:00;;1;94;-813;-262;0/0;ios.appstore;0;earth;0
mAMeejvkK4;The Obelisc;xXyoloXx;12;11;27510;2292;0;Abandoned World;Zolarg Empire;Insectoids;0;2022-12-26 00:00:00;;3;100;-87;612;104/-87;android.gplay;0;i1z2NcTAfv;0
MAMfyIPMYN;Arkania;earth020522;633;0;2167110;3424;0;Red Planet;United Earth;Human;0;2022-10-31 00:00:00;;0;123;5;-544;11/-48;steam.windows;0;WXWZVDL8hJ;1
MaNvSOmPXw;Ant Uba;Uba;98677;32;90184377443;913935;0;Sugarland;Zolarg Empire;Insectoids;1;2017-07-15 00:00:00;2017-07-26 00:00:00;4;100;-122;799;104/-87;steam.windows;0;zolarg;0
mAqaDw0Xwk;Sugma;xXCyberSp9ceXx;233067;20;275194120863;1180751;0;Red Planet;United Earth;Human;1;2021-12-28 00:00:00;2021-12-30 00:00:00;4;;-500;18;45/-15;ios.appstore;0;;1
MAXgnzq3mW;Eridium;Mordecai;635;0;2530800;3986;0;Ice World;Zolarg Empire;Insectoids;0;2017-09-07 00:00:00;;0;34;-805;-157;104/-86;web.apeappslauncher;0;zolarg;0
mAyUaZmbdI;My Colony;Hibernia;88;0;243930323;2771935;0;Ice World;Zolarg Empire;Insectoids;0;2017-09-05 00:00:00;;0;;-674;955;77/-15;web.apewebapps;0;;0
mbllOcHAVc;My Colony;Thehamood;6984;13;84936579;12162;0;Earthlike;United Earth;Human;0;2022-09-27 00:00:00;;3;123;-197;309;0/0;android.gplay;0;r4qpCpNj;0
mc5QQcErsH;Quantum Dome;Mystique;22806;49;101041344;4430;0;Red Planet;United Earth;Human;1;2023-01-02 00:00:00;2023-01-23 00:00:00;4;123;404;299;11/-48;android.gplay;0;hz22MAQlHN;0
MCdHJVNaG9;Newone;Skelus;42;2;157993;3762;0;Red Planet;United Earth;Human;0;2023-01-15 00:00:00;;0;123;892;-783;-1/2;ios.appstore;0;FkVlb8M80o;0
mCtzwdOLMB;Nimnin;Planetweed420;47;12;0;0;0;Water World;League of Independent States;Human;0;2022-10-16 00:00:00;;3;123;345;72;-1/-2;android.gplay;0;bVICtO8xAH;0
mcUn52xb;Octario;Hisbergers;5050;0;40162437;7953;0;Red Planet;United Earth;Human;0;2022-09-11 00:00:00;;3;123;223;-824;54/-86;android.gplay;0;v7xRR1h0;0
MCzqnvY3kA;Scity1;TinTV1212;280;0;0;0;0;Red Planet;United Earth;Human;1;2023-01-12 00:00:00;;0;123;-141;-876;26/16;android.gplay;0;73Vbtwb8jB;1
MddzTyXt;Yerd2;Surfster;90859;21;13313953390850;146534228;1;Forest World;United Earth;Human;1;2022-07-01 00:00:00;2022-07-07 00:00:00;4;123;-657;-50;0/-1;web.apewebapps;0;earth;1
mDSQjJCX7G;Hello There;NM05042007;3539;90;527428;149;0;Abandoned World;Zolarg Empire;Insectoids;0;2022-12-18 00:00:00;;3;123;-390;-170;19/6;android.amazon;0;SkZW1mrNRs;0
mEQVXOoA9Y;Goofymyguy;doggo6329;281;0;1254414;4464;0;Earthlike;United Earth;Human;0;2022-10-28 00:00:00;;3;117;816;835;-1/-1;ios.appstore;0;VGgvJPVU3y;0
mfDYj66aBm;MornLuna;imhotep19;15896;11;351483499;22111;0;Lunar;United Earth;Human;0;2020-03-17 00:00:00;;4;;79;-863;34/-14;desktop.windows;0;;0
MFhCYH1W;United Milk Republic | UMR;Josepholden16;40228;43;199683599;4964;4;Red Planet;United Earth;Human;1;2022-07-31 00:00:00;2022-11-11 00:00:00;4;123;-656;-80;0/-1;web.apewebapps;0;oE1Vz4gaJI;1
MfNpVDHGuB;My Colony;Merrick318;16;31;70325;4395;0;Earthlike;United Earth;Human;0;2022-11-08 00:00:00;;3;100;-305;344;0/0;ios.appstore;0;ACWaIcvc;0
MFNZQtovCz;New beginnings;markcoyle73;9255;64;12607980;1362;0;Earthlike;United Earth;Human;1;2018-02-05 00:00:00;2020-05-08 00:00:00;3;;-67;304;50/-97;windows.windowsstore;0;;0
mfSK91ZHVR;Moon;sahil29chavan;26;0;110749;4260;0;Lunar;United Earth;Human;0;2022-11-18 00:00:00;;0;123;-70;-162;46/-25;android.gplay;0;6pdjYBYqZh;0
mfXuTVlB7W;new miku city;DogeLord;1204208;4;17459323935962;14498595;0;Earthlike;United Earth;Human;1;2022-01-13 00:00:00;2022-01-16 00:00:00;4;123;-827;-848;1/1;steam.windows;0;earth;1
mgErECi7v3;My Colony;bushman;31;13;442889;14287;0;Red Planet;United Earth;Human;0;2022-10-19 00:00:00;;0;123;-676;-198;107/-21;web.apewebapps;0;hn4am2H4;0
mgUexBJLRg;Etolium-01;ZMutedZ;290;0;862828;2975;0;Earthlike;United Earth;Human;0;2022-12-04 00:00:00;;3;123;-364;442;0/0;android.gplay;0;uUZy9TySn5;0
mhaxsoZa06;mhaxsoZa06;Dragonmaster1s2;7780;22;54870893;7053;0;Lunar;United Earth;Human;0;2022-02-08 00:00:00;;3;123;657;767;0/-1;android.gplay;0;OX2eC2i9;1
MHk466Pwc2;bruhville;arrowknee;213940;11;7818983285;36548;1;Lunar;United Earth;Human;1;2020-06-16 00:00:00;2022-05-08 00:00:00;4;;462;564;19/9;steam.windows;0;;0
MHNrUhlUmB;Poopoopeepeeland;G1reland;45568;38;233524592;5125;1;Lunar;United Earth;Human;1;2022-11-03 00:00:00;2022-11-08 00:00:00;4;123;-548;-249;1/0;web.apewebapps;0;U29t8zldwC;1
MHQbAqgG;The Rock;Dukeofwoodstock;11936;20;64090065;5369;0;Earthlike;United Earth;Human;0;2022-02-23 00:00:00;;3;123;-37;-824;0/1;android.gplay;0;piVpTTB9;0
MHQbAqgG13;Red Union;TNTCRAZE;5111;16;8629588;1688;1;Red Planet;United Earth;Human;1;2022-11-29 00:00:00;2022-12-10 00:00:00;2;123;938;-838;-1/1;android.gplay;0;earth;0
MHwNADfSOr;Banana;splatter2000;2786;0;11753344;4219;0;Earthlike;United Earth;Human;0;2022-03-03 00:00:00;;3;123;-464;764;0/0;web.apewebapps;0;earth;0
mIXJbVZjT4;Phobosion;Architecture1134;30;16;160327;5344;0;Red Planet;United Earth;Human;0;2022-01-22 00:00:00;;0;123;985;529;-1/-1;ios.appstore;0;LhXGrPtx;0
MjqkFUx7;Popiforina;RangedPies;8327;0;1587412482;190634;1;Lunar;United Earth;Human;1;2022-08-02 00:00:00;2022-08-11 00:00:00;3;123;431;-534;0/1;web.apeappslauncher;0;ETBp018W;1
mK5ztZld;Colonoscopy city;kjeval;104309;0;4453943383;42700;0;Red Planet;United Earth;Human;0;2022-05-15 00:00:00;;4;123;-572;421;0/0;ios.appstore;0;5RdZmu48;1
MKeh3YKoy3;Rivian;Valek005;74;17;414112;5596;0;Water World;League of Independent States;Human;0;2022-12-07 00:00:00;;3;123;-159;168;-1/-2;android.gplay;0;lis;1
